AnnoMese,Postazione,Giorno,N Giorno Settimana,Strada,Transiti - Totale,Transiti - Non Classificato,Transiti - Leggeri,Transiti - Pesanti,Transiti - Diurno,Transiti - Notturno,Transiti - Feriali,Transiti - Festivi
2019/11,355,12/11/2019,2,SP 17V tra San Giovanni in Marignano e Morciano di Romagna (variante),13958,00,13107,851,11251,2707,13958,0
2019/11,355,13/11/2019,3,SP 17V tra San Giovanni in Marignano e Morciano di Romagna (variante),16503,00,15766,737,13246,3257,16503,0
2019/11,355,14/11/2019,4,SP 17V tra San Giovanni in Marignano e Morciano di Romagna (variante),16502,00,15777,725,13194,3308,16502,0
2019/11,356,01/11/2019,5,SP 2 fra Reggiolo c/o bivio variante nord e confine regionale,8296,00,8199,97,6305,1991,0,8296
2019/11,356,02/11/2019,6,SP 2 fra Reggiolo c/o bivio variante nord e confine regionale,5673,00,5545,128,4034,1639,0,5673
2019/11,356,03/11/2019,7,SP 2 fra Reggiolo c/o bivio variante nord e confine regionale,4403,00,4356,47,3122,1281,0,4403
2019/11,356,04/11/2019,1,SP 2 fra Reggiolo c/o bivio variante nord e confine regionale,7505,10,6608,896,5985,1520,7505,0
2019/11,356,05/11/2019,2,SP 2 fra Reggiolo c/o bivio variante nord e confine regionale,7825,00,6895,930,6233,1592,7825,0
2019/11,356,06/11/2019,3,SP 2 fra Reggiolo c/o bivio variante nord e confine regionale,7660,00,6721,939,6065,1595,7660,0
2019/11,356,07/11/2019,4,SP 2 fra Reggiolo c/o bivio variante nord e confine regionale,7663,00,6732,931,6053,1610,7663,0
2019/11,356,08/11/2019,5,SP 2 fra Reggiolo c/o bivio variante nord e confine regionale,7983,00,7132,851,6128,1855,7983,0
2019/11,356,09/11/2019,6,SP 2 fra Reggiolo c/o bivio variante nord e confine regionale,6735,00,6543,192,4789,1946,0,6735
2019/11,356,10/11/2019,7,SP 2 fra Reggiolo c/o bivio variante nord e confine regionale,5116,00,5011,105,3700,1416,0,5116
2019/11,356,11/11/2019,1,SP 2 fra Reggiolo c/o bivio variante nord e confine regionale,7396,00,6476,920,5895,1501,7396,0
2019/11,356,12/11/2019,2,SP 2 fra Reggiolo c/o bivio variante nord e confine regionale,7309,00,6444,865,5865,1444,7309,0
2019/11,356,13/11/2019,3,SP 2 fra Reggiolo c/o bivio variante nord e confine regionale,7679,00,6850,829,6048,1631,7679,0
2019/11,356,14/11/2019,4,SP 2 fra Reggiolo c/o bivio variante nord e confine regionale,7807,00,6888,919,6146,1661,7807,0
2019/11,357,01/11/2019,5,SP 306R fra Casola Valsenio e bivio SP 65 c/o località Isola,3243,00,3213,30,2623,620,0,3243
2019/11,357,02/11/2019,6,SP 306R fra Casola Valsenio e bivio SP 65 c/o località Isola,3529,00,3466,63,2817,712,0,3529
2019/11,357,03/11/2019,7,SP 306R fra Casola Valsenio e bivio SP 65 c/o località Isola,2473,00,2461,12,1954,519,0,2473
2019/11,357,04/11/2019,1,SP 306R fra Casola Valsenio e bivio SP 65 c/o località Isola,3561,00,3223,338,2892,669,3561,0
2019/11,357,05/11/2019,2,SP 306R fra Casola Valsenio e bivio SP 65 c/o località Isola,3684,00,3364,320,3035,649,3684,0
2019/11,357,06/11/2019,3,SP 306R fra Casola Valsenio e bivio SP 65 c/o località Isola,3501,00,3189,312,2805,696,3501,0
2019/11,357,07/11/2019,4,SP 306R fra Casola Valsenio e bivio SP 65 c/o località Isola,3475,00,3145,330,2721,754,3475,0
2019/11,357,08/11/2019,5,SP 306R fra Casola Valsenio e bivio SP 65 c/o località Isola,3607,00,3306,301,2864,743,3607,0
2019/11,357,09/11/2019,6,SP 306R fra Casola Valsenio e bivio SP 65 c/o località Isola,3521,00,3408,113,2717,804,0,3521
2019/11,357,10/11/2019,7,SP 306R fra Casola Valsenio e bivio SP 65 c/o località Isola,3189,00,3170,19,2564,625,0,3189
2019/11,357,11/11/2019,1,SP 306R fra Casola Valsenio e bivio SP 65 c/o località Isola,3259,00,2966,293,2710,549,3259,0
2019/11,357,12/11/2019,2,SP 306R fra Casola Valsenio e bivio SP 65 c/o località Isola,3386,00,3083,303,2774,612,3386,0
2019/11,357,13/11/2019,3,SP 306R fra Casola Valsenio e bivio SP 65 c/o località Isola,3611,10,3296,314,2931,680,3611,0
2019/11,357,14/11/2019,4,SP 306R fra Casola Valsenio e bivio SP 65 c/o località Isola,3564,10,3258,305,2853,711,3564,0
2019/11,376,01/11/2019,5,SP 68 tra Portomaggiore e la Superstrada Ferrara-Mare,2475,00,2453,22,1893,582,0,2475
2019/11,376,02/11/2019,6,SP 68 tra Portomaggiore e la Superstrada Ferrara-Mare,2522,00,2453,69,1887,635,0,2522
2019/11,376,03/11/2019,7,SP 68 tra Portomaggiore e la Superstrada Ferrara-Mare,2121,00,2115,6,1650,471,0,2121
2019/11,376,04/11/2019,1,SP 68 tra Portomaggiore e la Superstrada Ferrara-Mare,2893,00,2717,176,2357,536,2893,0
2019/11,376,05/11/2019,2,SP 68 tra Portomaggiore e la Superstrada Ferrara-Mare,3472,00,3286,186,2814,658,3472,0
2019/11,376,06/11/2019,3,SP 68 tra Portomaggiore e la Superstrada Ferrara-Mare,3116,00,2907,209,2484,632,3116,0
2019/11,376,07/11/2019,4,SP 68 tra Portomaggiore e la Superstrada Ferrara-Mare,3184,00,2999,185,2540,644,3184,0
2019/11,376,08/11/2019,5,SP 68 tra Portomaggiore e la Superstrada Ferrara-Mare,3426,00,3260,166,2728,698,3426,0
2019/11,376,09/11/2019,6,SP 68 tra Portomaggiore e la Superstrada Ferrara-Mare,2617,00,2543,74,1970,647,0,2617
2019/11,376,10/11/2019,7,SP 68 tra Portomaggiore e la Superstrada Ferrara-Mare,2260,00,2254,6,1753,507,0,2260
2019/11,376,11/11/2019,1,SP 68 tra Portomaggiore e la Superstrada Ferrara-Mare,2965,10,2793,171,2407,558,2965,0
2019/11,376,12/11/2019,2,SP 68 tra Portomaggiore e la Superstrada Ferrara-Mare,3092,00,2932,160,2515,577,3092,0
2019/11,376,13/11/2019,3,SP 68 tra Portomaggiore e la Superstrada Ferrara-Mare,3255,10,3069,185,2634,621,3255,0
2019/11,376,14/11/2019,4,SP 68 tra Portomaggiore e la Superstrada Ferrara-Mare,3252,00,3073,179,2623,629,3252,0
2019/11,377,01/11/2019,5,SP 18 tra Bondeno e il confine regionale (Lombardia),3876,00,3835,41,2918,958,0,3876
2019/11,377,02/11/2019,6,SP 18 tra Bondeno e il confine regionale (Lombardia),4069,00,3999,70,3028,1041,0,4069
2019/11,377,03/11/2019,7,SP 18 tra Bondeno e il confine regionale (Lombardia),3378,00,3360,18,2507,871,0,3378
2019/11,377,04/11/2019,1,SP 18 tra Bondeno e il confine regionale (Lombardia),5095,10,4698,396,4126,969,5095,0
2019/11,377,05/11/2019,2,SP 18 tra Bondeno e il confine regionale (Lombardia),5047,00,4636,411,4121,926,5047,0
2019/11,377,06/11/2019,3,SP 18 tra Bondeno e il confine regionale (Lombardia),5146,00,4703,443,4103,1043,5146,0
2019/11,377,07/11/2019,4,SP 18 tra Bondeno e il confine regionale (Lombardia),4394,00,4021,373,3550,844,4394,0
2019/11,377,08/11/2019,5,SP 18 tra Bondeno e il confine regionale (Lombardia),5296,00,4905,391,4154,1142,5296,0
2019/11,377,09/11/2019,6,SP 18 tra Bondeno e il confine regionale (Lombardia),4143,00,4071,72,3038,1105,0,4143
2019/11,377,10/11/2019,7,SP 18 tra Bondeno e il confine regionale (Lombardia),5694,00,5665,29,4576,1118,0,5694
2019/11,377,11/11/2019,1,SP 18 tra Bondeno e il confine regionale (Lombardia),5078,10,4687,390,4122,956,5078,0
2019/11,377,12/11/2019,2,SP 18 tra Bondeno e il confine regionale (Lombardia),4859,00,4495,364,3930,929,4859,0
2019/11,377,13/11/2019,3,SP 18 tra Bondeno e il confine regionale (Lombardia),4969,00,4598,371,4016,953,4969,0
2019/11,377,14/11/2019,4,SP 18 tra Bondeno e il confine regionale (Lombardia),5176,00,4757,419,4139,1037,5176,0
2019/11,383,01/11/2019,5,SS 722 Tangenziale nord di Reggio Emilia,19649,20,19262,385,13501,6148,0,19649
2019/11,383,02/11/2019,6,SS 722 Tangenziale nord di Reggio Emilia,21880,00,21225,655,16045,5835,0,21880
2019/11,383,03/11/2019,7,SS 722 Tangenziale nord di Reggio Emilia,20407,20,20218,187,14824,5583,0,20407
2019/11,383,04/11/2019,1,SS 722 Tangenziale nord di Reggio Emilia,33725,80,29490,4227,27521,6204,33725,0
2019/11,383,05/11/2019,2,SS 722 Tangenziale nord di Reggio Emilia,33594,70,29446,4141,27083,6511,33594,0
2019/11,383,06/11/2019,3,SS 722 Tangenziale nord di Reggio Emilia,34124,90,29864,4251,27253,6871,34124,0
2019/11,383,07/11/2019,4,SS 722 Tangenziale nord di Reggio Emilia,33613,90,29521,4083,26678,6935,33613,0
2019/11,383,08/11/2019,5,SS 722 Tangenziale nord di Reggio Emilia,36474,130,32648,3813,27468,9006,36474,0
2019/11,383,09/11/2019,6,SS 722 Tangenziale nord di Reggio Emilia,25246,60,24419,821,18136,7110,0,25246
2019/11,383,10/11/2019,7,SS 722 Tangenziale nord di Reggio Emilia,20408,00,20164,244,14510,5898,0,20408
2019/11,383,11/11/2019,1,SS 722 Tangenziale nord di Reggio Emilia,32977,160,29281,3680,26539,6438,32977,0
2019/11,383,12/11/2019,2,SS 722 Tangenziale nord di Reggio Emilia,33449,80,29690,3751,27172,6277,33449,0
2019/11,383,13/11/2019,3,SS 722 Tangenziale nord di Reggio Emilia,34053,40,30125,3924,27255,6798,34053,0
2019/11,383,14/11/2019,4,SS 722 Tangenziale nord di Reggio Emilia,34709,90,30601,4099,27681,7028,34709,0
2019/11,385,01/11/2019,5,SP 10R fra Castel San Giovanni e Confine regionale (Lombardia),8384,00,8258,126,5936,2448,0,8384
2019/11,385,02/11/2019,6,SP 10R fra Castel San Giovanni e Confine regionale (Lombardia),9496,00,9262,234,7123,2373,0,9496
2019/11,385,03/11/2019,7,SP 10R fra Castel San Giovanni e Confine regionale (Lombardia),7300,00,7218,82,5303,1997,0,7300
2019/11,385,04/11/2019,1,SP 10R fra Castel San Giovanni e Confine regionale (Lombardia),13035,10,11589,1445,9944,3091,13035,0
2019/11,385,05/11/2019,2,SP 10R fra Castel San Giovanni e Confine regionale (Lombardia),14482,00,12490,1992,10524,3958,14482,0
2019/11,385,06/11/2019,3,SP 10R fra Castel San Giovanni e Confine regionale (Lombardia),13958,00,11810,2148,10031,3927,13958,0
2019/11,385,07/11/2019,4,SP 10R fra Castel San Giovanni e Confine regionale (Lombardia),13480,10,12052,1427,10238,3242,13480,0
2019/11,385,08/11/2019,5,SP 10R fra Castel San Giovanni e Confine regionale (Lombardia),13505,10,12150,1354,10290,3215,13505,0
2019/11,385,09/11/2019,6,SP 10R fra Castel San Giovanni e Confine regionale (Lombardia),11782,00,11452,330,8522,3260,0,11782
2019/11,385,10/11/2019,7,SP 10R fra Castel San Giovanni e Confine regionale (Lombardia),8555,00,8462,93,6309,2246,0,8555
2019/11,385,11/11/2019,1,SP 10R fra Castel San Giovanni e Confine regionale (Lombardia),13129,00,11711,1418,10269,2860,13129,0
2019/11,385,12/11/2019,2,SP 10R fra Castel San Giovanni e Confine regionale (Lombardia),13311,00,11930,1381,10410,2901,13311,0
2019/11,385,13/11/2019,3,SP 10R fra Castel San Giovanni e Confine regionale (Lombardia),13431,00,11892,1539,10351,3080,13431,0
2019/11,385,14/11/2019,4,SP 10R fra Castel San Giovanni e Confine regionale (Lombardia),13405,00,11961,1444,10373,3032,13405,0
2019/11,389,01/11/2019,5,SP 588R fra Villanova d’Arda e confine provinciale,3657,00,3600,57,2827,830,0,3657
2019/11,389,02/11/2019,6,SP 588R fra Villanova d’Arda e confine provinciale,3669,00,3577,92,2805,864,0,3669
2019/11,389,03/11/2019,7,SP 588R fra Villanova d’Arda e confine provinciale,2981,00,2916,65,2338,643,0,2981
2019/11,389,04/11/2019,1,SP 588R fra Villanova d’Arda e confine provinciale,4098,00,3602,496,3324,774,4098,0
2019/11,389,05/11/2019,2,SP 588R fra Villanova d’Arda e confine provinciale,4210,00,3653,557,3427,783,4210,0
2019/11,389,06/11/2019,3,SP 588R fra Villanova d’Arda e confine provinciale,3995,00,3525,470,3181,814,3995,0
2019/11,389,07/11/2019,4,SP 588R fra Villanova d’Arda e confine provinciale,4155,00,3656,499,3276,879,4155,0
2019/11,389,08/11/2019,5,SP 588R fra Villanova d’Arda e confine provinciale,4338,00,3836,502,3299,1039,4338,0
2019/11,389,09/11/2019,6,SP 588R fra Villanova d’Arda e confine provinciale,4750,00,4621,129,3651,1099,0,4750
2019/11,389,10/11/2019,7,SP 588R fra Villanova d’Arda e confine provinciale,5330,00,5261,69,4402,928,0,5330
2019/11,389,11/11/2019,1,SP 588R fra Villanova d’Arda e confine provinciale,4009,10,3516,492,3276,733,4009,0
2019/11,389,12/11/2019,2,SP 588R fra Villanova d’Arda e confine provinciale,4036,10,3516,519,3299,737,4036,0
2019/11,389,13/11/2019,3,SP 588R fra Villanova d’Arda e confine provinciale,4108,00,3604,504,3264,844,4108,0
2019/11,389,14/11/2019,4,SP 588R fra Villanova d’Arda e confine provinciale,4415,00,3883,532,3529,886,4415,0
2019/11,390,01/11/2019,5,SP 462R dal bivio SP 10R in località Monticelli a Cortemaggiore,2689,00,2662,27,2090,599,0,2689
2019/11,390,02/11/2019,6,SP 462R dal bivio SP 10R in località Monticelli a Cortemaggiore,2685,00,2634,51,1987,698,0,2685
2019/11,390,03/11/2019,7,SP 462R dal bivio SP 10R in località Monticelli a Cortemaggiore,2499,00,2479,20,1966,533,0,2499
2019/11,390,04/11/2019,1,SP 462R dal bivio SP 10R in località Monticelli a Cortemaggiore,3135,00,2919,216,2592,543,3135,0
2019/11,390,05/11/2019,2,SP 462R dal bivio SP 10R in località Monticelli a Cortemaggiore,2918,00,2773,145,2375,543,2918,0
2019/11,390,06/11/2019,3,SP 462R dal bivio SP 10R in località Monticelli a Cortemaggiore,2948,00,2776,172,2363,585,2948,0
2019/11,390,07/11/2019,4,SP 462R dal bivio SP 10R in località Monticelli a Cortemaggiore,2970,00,2821,149,2375,595,2970,0
2019/11,390,08/11/2019,5,SP 462R dal bivio SP 10R in località Monticelli a Cortemaggiore,3117,00,2968,149,2436,681,3117,0
2019/11,390,09/11/2019,6,SP 462R dal bivio SP 10R in località Monticelli a Cortemaggiore,2908,00,2841,67,2140,768,0,2908
2019/11,390,10/11/2019,7,SP 462R dal bivio SP 10R in località Monticelli a Cortemaggiore,2957,00,2938,19,2391,566,0,2957
2019/11,390,11/11/2019,1,SP 462R dal bivio SP 10R in località Monticelli a Cortemaggiore,2809,00,2682,127,2285,524,2809,0
2019/11,390,12/11/2019,2,SP 462R dal bivio SP 10R in località Monticelli a Cortemaggiore,2955,00,2797,158,2386,569,2955,0
2019/11,390,13/11/2019,3,SP 462R dal bivio SP 10R in località Monticelli a Cortemaggiore,3151,00,2998,153,2552,599,3151,0
2019/11,390,14/11/2019,4,SP 462R dal bivio SP 10R in località Monticelli a Cortemaggiore,3021,00,2870,151,2422,599,3021,0
2019/11,391,01/11/2019,5,SP 10R fra Castelvetro Piacentino e confine regionale (Lombardia),18448,00,18338,110,13307,5141,0,18448
2019/11,391,02/11/2019,6,SP 10R fra Castelvetro Piacentino e confine regionale (Lombardia),20385,00,20161,224,14765,5620,0,20385
2019/11,391,03/11/2019,7,SP 10R fra Castelvetro Piacentino e confine regionale (Lombardia),16170,00,16095,75,11826,4344,0,16170
2019/11,391,04/11/2019,1,SP 10R fra Castelvetro Piacentino e confine regionale (Lombardia),20609,10,20034,574,16300,4309,20609,0
2019/11,391,05/11/2019,2,SP 10R fra Castelvetro Piacentino e confine regionale (Lombardia),20565,20,20001,562,16294,4271,20565,0
2019/11,391,06/11/2019,3,SP 10R fra Castelvetro Piacentino e confine regionale (Lombardia),20912,00,20336,576,16403,4509,20912,0
2019/11,391,07/11/2019,4,SP 10R fra Castelvetro Piacentino e confine regionale (Lombardia),20691,00,20090,601,15975,4716,20691,0
2019/11,391,08/11/2019,5,SP 10R fra Castelvetro Piacentino e confine regionale (Lombardia),21914,00,21383,531,16468,5446,21914,0
2019/11,391,09/11/2019,6,SP 10R fra Castelvetro Piacentino e confine regionale (Lombardia),22568,00,22307,261,16143,6425,0,22568
2019/11,391,10/11/2019,7,SP 10R fra Castelvetro Piacentino e confine regionale (Lombardia),19229,20,19139,88,14242,4987,0,19229
2019/11,391,11/11/2019,1,SP 10R fra Castelvetro Piacentino e confine regionale (Lombardia),20602,00,20120,482,16396,4206,20602,0
2019/11,391,12/11/2019,2,SP 10R fra Castelvetro Piacentino e confine regionale (Lombardia),20758,00,20181,577,16241,4517,20758,0
2019/11,391,13/11/2019,3,SP 10R fra Castelvetro Piacentino e confine regionale (Lombardia),21458,10,20809,648,16165,5293,21458,0
2019/11,391,14/11/2019,4,SP 10R fra Castelvetro Piacentino e confine regionale (Lombardia),21259,00,20649,610,16563,4696,21259,0
2019/11,393,01/11/2019,5,SP 10R fra Caorso e Roncaglia,7553,00,7419,134,5457,2096,0,7553
2019/11,393,02/11/2019,6,SP 10R fra Caorso e Roncaglia,7845,00,7664,181,5763,2082,0,7845
2019/11,393,03/11/2019,7,SP 10R fra Caorso e Roncaglia,5858,00,5817,41,4238,1620,0,5858
2019/11,393,04/11/2019,1,SP 10R fra Caorso e Roncaglia,11795,10,10049,1745,9257,2538,11795,0
2019/11,393,05/11/2019,2,SP 10R fra Caorso e Roncaglia,11954,00,10037,1917,9275,2679,11954,0
2019/11,393,06/11/2019,3,SP 10R fra Caorso e Roncaglia,11930,10,10173,1756,9179,2751,11930,0
2019/11,393,07/11/2019,4,SP 10R fra Caorso e Roncaglia,12026,00,10252,1774,9257,2769,12026,0
2019/11,393,08/11/2019,5,SP 10R fra Caorso e Roncaglia,11714,10,10401,1312,8903,2811,11714,0
2019/11,393,09/11/2019,6,SP 10R fra Caorso e Roncaglia,9255,10,8957,297,6601,2654,0,9255
2019/11,393,10/11/2019,7,SP 10R fra Caorso e Roncaglia,7510,10,7458,51,5563,1947,0,7510
2019/11,393,11/11/2019,1,SP 10R fra Caorso e Roncaglia,11550,10,9989,1560,9111,2439,11550,0
2019/11,393,12/11/2019,2,SP 10R fra Caorso e Roncaglia,11668,10,10071,1596,9141,2527,11668,0
2019/11,393,13/11/2019,3,SP 10R fra Caorso e Roncaglia,12242,00,10542,1700,9616,2626,12242,0
2019/11,393,14/11/2019,4,SP 10R fra Caorso e Roncaglia,11700,20,10266,1432,9055,2645,11700,0
2019/11,396,01/11/2019,5,SP 28 fra Fornovo di Taro e Varano de Melegari centro abitato Viazzano,6893,00,6829,64,5516,1377,0,6893
2019/11,396,02/11/2019,6,SP 28 fra Fornovo di Taro e Varano de Melegari centro abitato Viazzano,6629,10,6536,92,5333,1296,0,6629
2019/11,396,03/11/2019,7,SP 28 fra Fornovo di Taro e Varano de Melegari centro abitato Viazzano,5241,00,5164,77,4147,1094,0,5241
2019/11,396,04/11/2019,1,SP 28 fra Fornovo di Taro e Varano de Melegari centro abitato Viazzano,7811,00,7498,313,6421,1390,7811,0
2019/11,396,05/11/2019,2,SP 28 fra Fornovo di Taro e Varano de Melegari centro abitato Viazzano,7729,00,7466,263,6315,1414,7729,0
2019/11,396,06/11/2019,3,SP 28 fra Fornovo di Taro e Varano de Melegari centro abitato Viazzano,7951,00,7644,307,6414,1537,7951,0
2019/11,396,07/11/2019,4,SP 28 fra Fornovo di Taro e Varano de Melegari centro abitato Viazzano,8254,00,7876,378,6584,1670,8254,0
2019/11,396,08/11/2019,5,SP 28 fra Fornovo di Taro e Varano de Melegari centro abitato Viazzano,8496,00,8225,271,6920,1576,8496,0
2019/11,396,09/11/2019,6,SP 28 fra Fornovo di Taro e Varano de Melegari centro abitato Viazzano,6861,00,6744,117,5340,1521,0,6861
2019/11,396,10/11/2019,7,SP 28 fra Fornovo di Taro e Varano de Melegari centro abitato Viazzano,6191,10,6154,36,4866,1325,0,6191
2019/11,396,11/11/2019,1,SP 28 fra Fornovo di Taro e Varano de Melegari centro abitato Viazzano,6528,00,6216,312,5264,1264,6528,0
2019/11,396,12/11/2019,2,SP 28 fra Fornovo di Taro e Varano de Melegari centro abitato Viazzano,7685,00,7399,286,6336,1349,7685,0
2019/11,396,13/11/2019,3,SP 28 fra Fornovo di Taro e Varano de Melegari centro abitato Viazzano,8069,00,7707,362,6595,1474,8069,0
2019/11,396,14/11/2019,4,SP 28 fra Fornovo di Taro e Varano de Melegari centro abitato Viazzano,8010,00,7647,363,6511,1499,8010,0
2019/11,397,01/11/2019,5,SP 12 fra casello A 1 e Fidenza,,,,,,,,
2019/11,397,02/11/2019,6,SP 12 fra casello A 1 e Fidenza,,,,,,,,
2019/11,397,03/11/2019,7,SP 12 fra casello A 1 e Fidenza,,,,,,,,
2019/11,397,04/11/2019,1,SP 12 fra casello A 1 e Fidenza,,,,,,,,
2019/11,397,05/11/2019,2,SP 12 fra casello A 1 e Fidenza,,,,,,,,
2019/11,397,06/11/2019,3,SP 12 fra casello A 1 e Fidenza,,,,,,,,
2019/11,397,07/11/2019,4,SP 12 fra casello A 1 e Fidenza,,,,,,,,
2019/11,397,08/11/2019,5,SP 12 fra casello A 1 e Fidenza,,,,,,,,
2019/11,397,09/11/2019,6,SP 12 fra casello A 1 e Fidenza,,,,,,,,
2019/11,397,10/11/2019,7,SP 12 fra casello A 1 e Fidenza,,,,,,,,
2019/11,397,11/11/2019,1,SP 12 fra casello A 1 e Fidenza,,,,,,,,
2019/11,397,12/11/2019,2,SP 12 fra casello A 1 e Fidenza,,,,,,,,
2019/11,397,13/11/2019,3,SP 12 fra casello A 1 e Fidenza,,,,,,,,
2019/11,397,14/11/2019,4,SP 12 fra casello A 1 e Fidenza,,,,,,,,
2019/11,398,01/11/2019,5,SP 11 tra Fontevivo e Cispadana (tangenziale),,,,,,,,
2019/11,398,02/11/2019,6,SP 11 tra Fontevivo e Cispadana (tangenziale),,,,,,,,
2019/11,398,03/11/2019,7,SP 11 tra Fontevivo e Cispadana (tangenziale),,,,,,,,
2019/11,398,04/11/2019,1,SP 11 tra Fontevivo e Cispadana (tangenziale),,,,,,,,
2019/11,398,05/11/2019,2,SP 11 tra Fontevivo e Cispadana (tangenziale),,,,,,,,
2019/11,398,06/11/2019,3,SP 11 tra Fontevivo e Cispadana (tangenziale),,,,,,,,
2019/11,398,07/11/2019,4,SP 11 tra Fontevivo e Cispadana (tangenziale),,,,,,,,
2019/11,398,08/11/2019,5,SP 11 tra Fontevivo e Cispadana (tangenziale),,,,,,,,
2019/11,398,09/11/2019,6,SP 11 tra Fontevivo e Cispadana (tangenziale),,,,,,,,
2019/11,398,10/11/2019,7,SP 11 tra Fontevivo e Cispadana (tangenziale),,,,,,,,
2019/11,398,11/11/2019,1,SP 11 tra Fontevivo e Cispadana (tangenziale),,,,,,,,
2019/11,398,12/11/2019,2,SP 11 tra Fontevivo e Cispadana (tangenziale),,,,,,,,
2019/11,398,13/11/2019,3,SP 11 tra Fontevivo e Cispadana (tangenziale),,,,,,,,
2019/11,398,14/11/2019,4,SP 11 tra Fontevivo e Cispadana (tangenziale),,,,,,,,
2019/11,399,01/11/2019,5,SP 43 tra Trecasali (bivio SP 8) e Torrile,2600,00,2535,65,1961,639,0,2600
2019/11,399,02/11/2019,6,SP 43 tra Trecasali (bivio SP 8) e Torrile,2673,00,2579,94,2048,625,0,2673
2019/11,399,03/11/2019,7,SP 43 tra Trecasali (bivio SP 8) e Torrile,1965,00,1921,44,1404,561,0,1965
2019/11,399,04/11/2019,1,SP 43 tra Trecasali (bivio SP 8) e Torrile,3876,10,3487,388,3107,769,3876,0
2019/11,399,05/11/2019,2,SP 43 tra Trecasali (bivio SP 8) e Torrile,3838,00,3459,379,3058,780,3838,0
2019/11,399,06/11/2019,3,SP 43 tra Trecasali (bivio SP 8) e Torrile,3897,10,3461,435,3066,831,3897,0
2019/11,399,07/11/2019,4,SP 43 tra Trecasali (bivio SP 8) e Torrile,3856,00,3432,424,3013,843,3856,0
2019/11,399,08/11/2019,5,SP 43 tra Trecasali (bivio SP 8) e Torrile,3866,00,3467,399,2998,868,3866,0
2019/11,399,09/11/2019,6,SP 43 tra Trecasali (bivio SP 8) e Torrile,2853,00,2752,101,2114,739,0,2853
2019/11,399,10/11/2019,7,SP 43 tra Trecasali (bivio SP 8) e Torrile,2378,00,2331,47,1803,575,0,2378
2019/11,399,11/11/2019,1,SP 43 tra Trecasali (bivio SP 8) e Torrile,3800,00,3370,430,3071,729,3800,0
2019/11,399,12/11/2019,2,SP 43 tra Trecasali (bivio SP 8) e Torrile,3731,00,3354,377,3004,727,3731,0
2019/11,399,13/11/2019,3,SP 43 tra Trecasali (bivio SP 8) e Torrile,3990,00,3584,406,3189,801,3990,0
2019/11,399,14/11/2019,4,SP 43 tra Trecasali (bivio SP 8) e Torrile,3862,10,3442,419,3039,823,3862,0
2019/11,400,01/11/2019,5,SP 10 da San Secondo Parmense al bivio per Roccabianca centro abitato Pizzo,4728,00,4635,93,3650,1078,0,4728
2019/11,400,02/11/2019,6,SP 10 da San Secondo Parmense al bivio per Roccabianca centro abitato Pizzo,4957,00,4839,118,3873,1084,0,4957
2019/11,400,03/11/2019,7,SP 10 da San Secondo Parmense al bivio per Roccabianca centro abitato Pizzo,4326,00,4258,68,3137,1189,0,4326
2019/11,400,04/11/2019,1,SP 10 da San Secondo Parmense al bivio per Roccabianca centro abitato Pizzo,6274,10,5727,546,5149,1125,6274,0
